Employee_ID,Gender,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Compensation_and_Benefits,VAR1,VAR2,VAR3,VAR5,VAR6,VAR7,Attrition_rate
EID_10994,0,5,0,3,9,1,4,42,2,3,2,3,10994,1.8688,3,8,3,0.5279
EID_12204,1,5,0,1,3,1,1,73,2,4,2,3,12204,-1.615,2,6,3,0.0063
EID_2731,0,2,1,4,2,3,4,69,0,1,2,3,2731,1.8688,4,5,3,0.1569
EID_19291,0,3,0,1,3,0,0,29,1,2,3,3,19291,0.7075,3,8,3,0.1243
EID_7343,0,3,0,3,10,1,3,26,1,2,2,3,7343,-0.4537,3,6,3,0.2445
EID_15622,0,4,1,3,2,3,2,51,1,2,2,3,15622,-0.4537,3,8,3,0.2869
EID_15544,0,4,0,4,10,2,3,58,2,3,3,4,15544,0.7075,4,6,2,0.3228
EID_1683,1,3,0,3,3,3,3,55,1,5,2,3,1683,-0.4537,3,8,3,0.1868
EID_23057,1,5,0,1,3,2,4,31,0,4,3,4,23057,-1.615,3,6,3,0.1345
EID_24229,1,3,0,3,5,1,1,43,1,3,2,1,24229,-0.4537,2,8,3,0.0943
EID_12216,1,4,1,4,2,0,1,42,1,3,2,4,12216,-0.4537,4,8,5,0.2896
EID_23697,0,2,0,2,3,2,1,35,0,1,3,5,23697,0.7075,4,6,3,0.1562
EID_2369,0,4,0,2,2,2,1,66,1,4,2,3,2369,-0.4537,2,8,3,0.2534
EID_18458,0,4,0,0,5,3,2,67,0,3,2,4,18458,-0.4537,1,6,4,0.2367
EID_21809,0,3,1,3,7,1,4,49,0,1,2,3,21809,-0.4537,2,8,3,0.2359
EID_20361,1,4,1,3,10,2,4,44,1,1,2,3,20361,-0.4537,3,7,3,0.2183
EID_24642,0,4,1,4,3,0,3,72,1,1,2,3,24642,1.8688,4,8,4,0.2718
EID_24143,1,1,0,0,5,3,2,69,1,3,2,3,24143,-0.4537,2,7,3,0.1032
EID_22864,1,2,1,3,5,1,1,69,1,1,2,1,22864,1.8688,3,8,3,0.1578
EID_13373,0,3,1,4,1,1,2,32,1,2,4,3,13373,0.7075,3,6,3,0.1629
EID_15344,0,4,0,3,8,0,4,60,0,2,2,2,15344,1.8688,2,8,3,0.0703
EID_20981,0,3,0,3,2,2,2,54,2,3,3,3,20981,-0.4537,1,5,3,0.2512
EID_1555,1,3,0,2,2,1,4,56,0,3,2,3,1555,-0.4537,3,8,1,0.1086
EID_21657,0,3,1,1,2,2,2,31,2,5,2,4,21657,-0.4537,3,8,3,0.16399999999999998
EID_19070,1,1,1,4,5,1,1,70,1,5,3,4,19070,-0.4537,3,8,4,0.3107
EID_19593,1,4,0,1,5,2,4,22,0,2,3,2,19593,0.7075,3,7,3,0.0189
EID_18271,0,4,1,4,3,1,3,69,2,3,2,3,18271,0.7075,3,8,4,0.1543
EID_1542,0,3,1,3,3,1,4,47,1,4,2,3,1542,-0.4537,3,7,2,0.0905
EID_4110,1,3,1,4,9,0,4,23,1,5,3,3,4110,0.7075,4,6,4,0.2459
EID_1239,0,4,0,0,3,3,1,56,0,3,2,4,1239,0.7075,3,6,3,0.0206
EID_14694,0,4,0,2,3,1,1,30,2,3,2,5,14694,-0.4537,2,8,2,0.2291
EID_7632,1,3,0,3,11,1,1,37,0,2,2,3,7632,0.7075,2,7,3,0.0403
EID_23725,1,1,1,1,3,2,3,31,2,2,2,3,23725,-0.4537,3,8,3,0.2188
EID_13644,0,1,1,3,3,2,4,70,0,4,2,5,13644,-2.7762,3,9,2,0.0607
EID_23303,0,2,1,1,4,2,3,63,2,2,2,4,23303,-0.4537,2,8,5,0.2272
EID_7527,1,1,0,3,10,0,1,42,1,3,2,4,7527,-0.4537,3,7,2,0.0291
EID_7202,1,4,0,1,2,0,4,55,1,2,3,4,7202,0.7075,4,8,3,0.0527
EID_2348,0,5,0,4,2,0,1,73,1,3,3,4,2348,-0.4537,2,6,4,0.0478
EID_4597,0,3,0,2,10,2,2,51,1,4,3,3,4597,-0.4537,2,8,5,0.0263
EID_24608,0,4,0,2,9,3,2,21,0,2,3,3,24608,-0.4537,5,8,1,0.0926
EID_2772,0,1,1,0,10,2,4,62,1,1,2,3,2772,-1.615,3,7,3,0.2322
EID_7640,0,5,1,2,2,0,4,68,0,3,4,4,7640,0.7075,3,5,4,0.3604
EID_19279,0,2,0,0,10,0,0,40,2,3,2,3,19279,1.8688,2,7,3,0.0052
EID_14008,0,2,1,1,2,3,2,41,1,3,3,3,14008,0.7075,1,7,5,0.2283
EID_8041,1,3,0,2,8,1,2,20,1,2,3,1,8041,-0.4537,3,7,5,0.1385
EID_14231,0,2,1,2,10,1,4,54,2,2,2,2,14231,-0.4537,2,8,3,0.2979
EID_22197,0,4,1,1,11,2,3,20,0,3,2,4,22197,-0.4537,4,5,3,0.7669
EID_15144,1,3,0,2,5,3,2,64,1,3,2,1,15144,-0.4537,2,8,3,0.0945
EID_3301,0,4,0,3,2,0,1,32,1,3,2,2,3301,0.7075,2,6,5,0.2653
EID_17611,0,2,1,1,2,0,4,33,1,3,2,4,17611,-0.4537,4,7,3,0.2529
EID_1253,0,3,1,2,4,2,1,27,1,3,3,3,1253,-0.4537,4,7,4,0.1899
EID_16372,1,3,0,2,0,3,1,34,1,2,4,5,16372,-0.4537,2,6,3,0.0596
EID_16299,0,3,0,1,10,1,1,30,1,3,2,3,16299,-1.615,1,8,3,0.0592
EID_15933,0,2,0,2,5,2,4,60,1,3,3,3,15933,0.7075,1,5,4,0.1813
EID_25324,0,3,0,2,2,2,3,59,1,1,2,3,25324,-2.7762,3,9,1,0.1421
EID_18322,0,4,0,2,4,1,2,44,2,1,2,3,18322,-0.4537,2,8,3,0.1305
EID_2383,1,2,1,2,10,0,4,40,1,2,2,3,2383,0.7075,4,5,3,0.5785
EID_6787,0,4,0,2,4,2,4,42,0,3,4,3,6787,-0.4537,2,5,1,0.0425
EID_19016,0,2,0,3,5,0,2,25,1,4,3,3,19016,0.7075,2,8,3,0.1043
EID_17558,0,2,0,2,10,0,2,64,0,3,3,5,17558,-1.615,4,7,2,0.0416
EID_18576,1,3,0,1,5,1,2,52,1,3,2,2,18576,-1.615,2,6,5,0.1919
EID_13685,0,2,0,1,2,1,3,42,1,3,3,1,13685,-0.4537,3,5,3,0.2638
EID_14228,0,3,1,2,0,2,2,27,2,4,2,4,14228,-0.4537,2,5,5,0.0311
EID_6290,0,3,1,3,10,2,1,73,1,4,2,3,6290,0.7075,3,8,3,0.4429
EID_1403,1,2,0,0,10,1,2,42,1,4,4,3,1403,-0.4537,4,8,3,0.1574
EID_4559,0,1,0,1,2,1,1,51,0,5,3,3,4559,0.7075,2,8,3,0.192
EID_22702,1,5,0,0,10,3,2,42,0,3,0,1,22702,-0.4537,4,7,4,0.609
EID_11079,1,4,0,4,1,1,1,48,1,2,3,3,11079,-1.615,2,6,3,0.1716
EID_3741,0,3,0,3,1,0,4,62,0,3,2,3,3741,0.7075,4,8,4,0.0221
EID_25956,0,4,0,1,0,0,1,20,0,2,2,3,25956,-0.4537,4,8,4,0.1293
EID_23862,1,4,0,2,5,3,1,55,2,3,3,4,23862,-0.4537,3,8,3,0.1343
EID_17921,0,4,1,3,8,3,1,56,1,5,2,3,17921,-0.4537,3,8,3,0.1737
EID_15999,1,3,0,2,2,0,3,40,0,3,2,2,15999,-0.4537,4,7,2,0.1555
EID_24369,0,1,1,1,3,1,1,73,1,4,2,5,24369,0.7075,4,7,3,0.1671
EID_5378,1,1,1,2,10,1,1,52,0,3,3,2,5378,0.7075,3,8,3,0.0123
EID_5708,0,4,0,3,11,3,1,48,0,3,2,2,5708,0.7075,3,5,3,0.0482
EID_12725,0,4,0,4,5,2,4,27,1,2,3,3,12725,0.7075,2,7,3,0.2451
EID_1054,1,3,1,3,3,3,1,64,0,3,2,3,1054,-0.4537,4,8,5,0.4217
EID_9376,0,3,1,3,0,1,3,74,2,2,3,5,9376,-0.4537,4,7,2,0.0473
EID_12231,0,3,0,3,2,2,4,32,1,3,3,4,12231,0.7075,4,8,3,0.1852
EID_12287,0,4,1,2,3,2,2,36,1,2,2,3,12287,0.7075,3,8,4,0.0474
EID_8781,1,1,1,2,3,1,2,52,0,2,2,3,8781,-0.4537,4,6,3,0.7447
EID_24684,0,4,0,4,5,0,4,72,0,4,2,3,24684,-0.4537,3,7,4,0.2466
EID_9753,0,4,0,3,2,1,4,63,0,2,2,3,9753,0.7075,3,6,3,0.0376
EID_13160,0,3,0,3,2,1,1,47,1,3,2,3,13160,0.7075,2,8,3,0.0321
EID_20900,1,4,0,4,2,3,2,42,0,2,2,3,20900,-0.4537,4,6,3,0.0412
EID_3809,0,1,1,1,5,0,3,66,2,3,2,2,3809,0.7075,3,7,5,0.1824
EID_25085,1,3,1,3,9,0,3,26,2,3,2,3,25085,-2.7762,2,8,3,0.1725
EID_13894,0,3,1,0,2,3,2,31,0,3,2,3,13894,0.7075,4,6,5,0.1506
EID_17711,0,3,0,0,2,2,2,45,1,2,2,4,17711,-0.4537,4,8,5,0.1321
EID_18250,1,3,1,4,8,3,3,42,1,3,2,4,18250,-0.4537,3,7,3,0.1618
EID_11045,0,3,0,4,11,3,3,50,0,3,2,3,11045,1.8688,1,6,2,0.5346
EID_19837,1,1,0,2,2,2,1,45,2,4,2,4,19837,1.8688,2,8,2,0.0747
EID_2715,1,3,0,4,2,0,3,27,1,2,2,3,2715,1.8688,3,5,3,0.1822
EID_21767,1,3,0,3,2,1,3,68,1,2,2,4,21767,0.7075,3,7,4,0.0449
EID_6437,1,2,0,3,2,3,4,64,0,2,4,3,6437,0.7075,3,8,3,0.0834
EID_18257,0,3,0,2,7,0,2,32,2,3,1,3,18257,-0.4537,3,8,3,0.1666
EID_11949,0,5,0,1,7,1,1,69,1,2,3,3,11949,-0.4537,3,8,4,0.0177
EID_22833,0,1,0,1,2,1,4,56,2,2,3,3,22833,-0.4537,1,8,1,0.1873
EID_9660,1,4,0,4,0,3,4,65,1,4,2,3,9660,-2.7762,2,7,3,0.037000000000000005
EID_20328,0,1,0,1,2,0,1,73,1,4,2,4,20328,-0.4537,5,8,3,0.1856
EID_15476,0,5,1,1,2,0,3,35,0,3,2,4,15476,-2.7762,4,8,3,0.1784
EID_10404,1,3,0,1,2,1,3,55,2,3,2,3,10404,0.7075,3,9,1,0.0694
EID_21808,1,1,1,3,7,2,1,35,0,2,2,4,21808,-0.4537,4,7,3,0.1362
EID_5203,0,4,0,0,1,0,1,25,0,3,3,4,5203,-1.615,3,8,4,0.1761
EID_23987,0,5,1,1,0,3,2,24,1,5,2,3,23987,-0.4537,3,6,2,0.1358
EID_21174,0,4,0,3,9,0,2,31,1,2,2,4,21174,0.7075,2,8,3,0.2873
EID_6959,1,4,0,0,2,3,4,69,1,4,1,2,6959,1.8688,2,8,4,0.1257
EID_11661,1,4,0,2,2,0,1,50,2,3,2,3,11661,-0.4537,2,8,3,0.1938
EID_19474,1,3,1,1,10,1,3,65,1,4,3,1,19474,-0.4537,2,7,3,0.1918
EID_1045,1,3,0,3,3,2,2,24,1,3,2,3,1045,0.7075,4,6,2,0.1962
EID_12405,0,3,1,3,2,0,3,52,2,1,3,3,12405,-0.4537,4,5,3,0.0187
EID_19123,0,3,0,1,3,3,0,42,1,3,3,1,19123,-0.4537,5,5,5,0.0997
EID_4421,0,5,1,2,5,3,1,41,1,3,2,5,4421,-0.4537,2,5,3,0.118
EID_15180,1,3,0,4,7,0,3,23,1,4,1,2,15180,-0.4537,3,8,3,0.0147
EID_23732,0,4,1,2,9,3,3,65,0,3,3,3,23732,-0.4537,3,5,3,0.2603
EID_24065,0,4,0,0,7,0,1,54,0,5,3,1,24065,-0.4537,2,5,4,0.9853
EID_9855,1,1,0,3,2,3,4,67,0,3,2,3,9855,-0.4537,3,7,4,0.0937
EID_17958,0,3,1,1,5,3,3,60,1,5,3,4,17958,-0.4537,3,8,4,0.3965
EID_12785,1,2,1,3,9,0,1,51,1,3,3,3,12785,0.7075,3,7,3,0.093
EID_3845,1,4,0,2,0,2,2,69,1,4,2,5,3845,0.7075,2,9,3,0.4848
EID_16236,1,3,0,3,4,3,4,58,0,2,3,3,16236,-0.4537,3,5,3,0.0689
EID_13586,0,1,0,3,7,3,3,29,0,3,2,2,13586,-0.4537,3,7,3,0.1912
EID_13116,1,4,0,3,9,2,1,73,0,5,2,3,13116,-0.4537,3,8,3,0.221
EID_22112,0,4,0,4,9,2,2,55,1,1,3,3,22112,0.7075,3,5,3,0.2238
EID_14306,1,2,1,1,0,3,1,52,2,4,0,1,14306,-0.4537,3,8,5,0.2452
EID_19607,0,3,1,3,2,0,2,33,0,3,3,3,19607,0.7075,3,8,3,0.0209
EID_19693,1,3,1,0,2,0,2,72,0,1,2,3,19693,-0.4537,1,9,3,0.0415
EID_10950,1,4,1,3,6,0,3,28,0,5,3,3,10950,1.8688,3,7,5,0.546
EID_19916,0,4,0,3,0,0,0,60,1,3,2,3,19916,0.7075,3,7,3,0.0172
EID_13197,0,3,1,1,9,0,2,46,0,4,2,3,13197,-0.4537,3,5,4,0.4208
EID_14005,0,2,1,4,2,2,3,62,0,2,3,3,14005,-0.4537,3,8,3,0.1458
EID_10464,0,4,1,2,11,1,4,24,1,3,2,4,10464,-0.4537,2,6,5,0.0558
EID_16638,0,3,1,0,7,3,2,71,1,5,3,5,16638,-0.4537,3,6,3,0.2348
EID_4954,0,4,0,0,2,1,3,36,1,3,3,3,4954,-0.4537,1,7,5,0.1021
EID_1391,0,3,0,1,3,2,3,28,0,1,3,2,1391,-0.4537,4,8,3,0.6255
EID_20742,0,3,1,1,9,0,1,51,1,3,3,5,20742,0.7075,3,7,3,0.0576
EID_21043,1,4,1,3,5,3,1,52,0,3,1,2,21043,-0.4537,3,8,3,0.7444
EID_5606,1,4,0,4,1,1,1,56,1,4,3,4,5606,-0.4537,4,5,3,0.2874
EID_8335,0,4,1,2,0,3,1,24,1,3,2,3,8335,-0.4537,2,7,4,0.0838
EID_8204,1,3,0,2,9,2,2,22,0,4,1,3,8204,0.7075,2,7,4,0.0101
EID_5126,0,4,1,2,3,1,3,63,0,4,3,4,5126,-2.7762,5,8,3,0.2415
EID_13466,0,3,0,0,3,0,4,67,0,2,2,3,13466,0.7075,2,6,1,0.0909
EID_5480,0,3,0,1,0,3,2,57,1,2,2,2,5480,1.8688,1,6,4,0.2273
EID_14648,1,4,0,2,8,3,4,32,1,3,2,3,14648,-0.4537,3,6,3,0.1644
EID_3547,0,3,1,1,3,1,3,62,1,4,2,4,3547,-1.615,1,8,5,0.6831
EID_24330,1,3,0,1,9,2,3,54,1,3,2,3,24330,-0.4537,4,6,3,0.1478
EID_17019,0,3,1,2,8,3,3,24,2,2,2,3,17019,1.8688,2,5,5,0.1527
EID_15013,1,3,0,3,5,0,1,37,1,3,3,3,15013,-0.4537,4,5,5,0.0643
EID_3155,1,4,0,3,2,1,2,45,0,3,4,3,3155,-0.4537,3,8,3,0.2273
EID_23646,0,1,0,1,5,1,3,58,1,3,3,3,23646,0.7075,3,8,4,0.2735
EID_13704,1,1,0,4,0,2,2,58,1,3,3,3,13704,-0.4537,3,6,2,0.2557
EID_10136,0,3,1,4,2,1,1,62,2,3,2,4,10136,-0.4537,3,8,3,0.006999999999999999
EID_22083,0,3,1,4,1,0,1,31,1,3,3,4,22083,1.8688,2,8,3,0.1627
EID_12967,1,2,0,3,10,1,3,65,2,5,2,4,12967,0.7075,3,8,4,0.1744
EID_20727,1,4,0,1,10,3,2,52,1,1,2,3,20727,0.7075,1,6,3,0.1997
EID_8149,0,3,0,3,8,2,2,22,1,3,2,3,8149,-0.4537,3,6,3,0.2447
EID_11519,0,3,1,2,0,3,1,29,0,2,2,3,11519,-0.4537,2,7,3,0.1735
EID_11985,0,3,1,1,5,3,2,22,1,3,3,3,11985,-0.4537,2,8,5,0.0441
EID_16040,1,4,0,1,3,3,2,31,1,4,1,3,16040,0.7075,1,8,3,0.1845
EID_6631,1,3,0,3,7,0,2,34,0,4,3,2,6631,1.8688,3,6,3,0.2729
EID_18082,0,3,1,1,2,1,2,32,0,3,2,3,18082,0.7075,4,8,3,0.1488
EID_10070,1,2,1,4,10,1,4,22,0,3,2,3,10070,-0.4537,1,6,3,0.1121
EID_18739,0,3,1,3,0,2,0,39,0,2,2,3,18739,-0.4537,3,8,4,0.1202
EID_22938,0,2,0,1,0,3,2,65,0,3,2,3,22938,-0.4537,3,6,3,0.0877
EID_11102,0,3,0,1,0,0,2,61,1,3,3,4,11102,-0.4537,5,8,3,0.1037
EID_15478,0,3,0,2,0,0,2,21,0,4,2,3,15478,-0.4537,3,8,5,0.2599
EID_21394,0,5,0,3,3,2,3,23,1,5,2,3,21394,-0.4537,2,8,2,0.2102
EID_4641,1,3,0,0,3,1,2,29,0,3,3,3,4641,-0.4537,1,7,1,0.1803
EID_12678,1,1,0,2,7,0,2,72,0,2,3,5,12678,1.8688,2,6,3,0.2359
EID_23450,0,1,0,4,7,0,3,27,1,3,0,3,23450,-0.4537,4,5,3,0.1556
EID_22963,1,2,0,1,3,0,3,51,2,1,2,3,22963,-1.615,2,6,3,0.3357
EID_10045,1,3,0,1,4,1,3,73,1,1,2,2,10045,0.7075,2,7,4,0.0312
EID_15594,0,4,0,3,2,3,4,30,0,2,2,5,15594,-0.4537,4,8,3,0.6998
EID_10984,0,3,1,2,10,3,3,38,2,2,2,2,10984,0.7075,2,8,3,0.2287
EID_3788,1,1,1,1,0,2,2,68,0,1,2,3,3788,0.7075,3,8,3,0.1896
EID_13320,1,3,0,1,2,3,3,30,0,3,3,4,13320,-0.4537,4,6,3,0.2553
EID_19815,0,3,0,4,5,3,4,35,1,1,3,1,19815,-2.7762,3,7,5,0.17
EID_12546,1,1,0,3,11,0,4,49,0,4,3,3,12546,-1.615,2,8,3,0.0318
EID_4859,0,5,0,2,2,0,3,61,1,2,2,3,4859,-0.4537,2,8,3,0.3203
EID_13593,0,3,0,2,9,1,3,30,1,1,3,3,13593,0.7075,3,9,3,0.0548
EID_8277,1,3,1,3,11,3,3,50,1,3,2,5,8277,-0.4537,2,8,1,0.1112
EID_13808,1,3,0,3,6,2,1,69,1,5,4,2,13808,-0.4537,2,9,4,0.0519
EID_13609,0,1,0,4,9,2,1,61,1,4,2,1,13609,1.8688,3,7,3,0.0193
EID_12524,0,4,1,2,2,2,1,69,0,2,2,2,12524,-0.4537,2,9,2,0.0185
EID_17375,1,4,1,3,0,2,2,64,1,2,2,4,17375,0.7075,2,8,4,0.2801
EID_4709,0,4,1,2,4,2,3,52,2,5,3,4,4709,-0.4537,3,5,3,0.1079
EID_24621,1,4,0,2,0,1,2,69,1,2,4,3,24621,0.7075,1,5,4,0.0935
EID_14693,1,2,0,4,6,2,1,56,1,5,2,3,14693,0.7075,3,8,5,0.2547
EID_19411,1,2,0,2,11,0,0,62,0,2,2,3,19411,-0.4537,3,8,2,0.1455
EID_3136,0,1,0,4,2,0,3,64,0,3,3,4,3136,0.7075,2,6,4,0.1138
EID_2293,1,1,1,3,0,2,4,20,2,4,2,5,2293,-0.4537,4,8,5,0.0113
EID_19791,0,4,0,0,9,2,3,66,0,4,3,3,19791,-0.4537,2,8,4,0.2689
EID_18664,1,4,0,1,2,2,1,47,1,2,2,3,18664,-0.4537,1,6,5,0.0152
EID_9398,1,3,0,2,2,2,3,32,2,4,2,3,9398,-0.4537,3,7,5,0.0582
EID_2489,1,2,0,2,7,0,2,50,2,1,3,3,2489,-1.615,2,8,3,0.1173
EID_15376,0,3,0,4,3,0,2,58,1,3,4,3,15376,-0.4537,2,7,3,0.1247
EID_14466,1,4,0,2,3,1,4,51,1,4,2,3,14466,-0.4537,3,8,4,0.2374
EID_18400,1,3,1,3,7,3,2,54,0,2,2,3,18400,0.7075,5,7,3,0.1181
EID_12279,1,3,0,0,5,3,2,45,0,1,2,3,12279,-0.4537,3,6,4,0.0768
EID_10843,0,4,0,3,3,0,2,59,1,3,0,3,10843,-2.7762,3,8,2,0.6412
EID_22428,0,3,1,4,2,0,0,60,1,4,3,2,22428,0.7075,2,9,3,0.0684
EID_5768,0,3,1,2,2,0,1,27,2,3,2,1,5768,-0.4537,3,7,4,0.7618
EID_5833,0,5,1,1,3,1,2,45,2,3,2,3,5833,-0.4537,3,7,1,0.3115
EID_12669,1,3,1,4,9,0,2,65,1,4,3,3,12669,0.7075,2,8,3,0.1758
EID_11140,0,3,1,3,0,3,1,47,2,1,2,5,11140,-0.4537,2,7,3,0.4503
EID_20178,1,4,0,1,10,0,2,73,1,4,2,2,20178,-0.4537,1,7,4,0.091
EID_2554,1,4,1,0,9,3,3,73,2,3,2,2,2554,0.7075,3,8,3,0.1384
EID_7278,0,3,0,3,10,1,4,42,0,2,2,4,7278,-0.4537,4,6,5,0.0971
EID_20775,0,4,1,4,2,3,4,28,2,2,2,4,20775,1.8688,2,8,5,0.278
EID_21390,0,5,0,2,2,1,1,61,1,1,2,3,21390,1.8688,1,8,4,0.0185
EID_8665,1,4,0,2,5,1,2,37,0,2,4,3,8665,-0.4537,3,8,5,0.0158
EID_4356,0,1,0,2,3,0,1,62,1,3,2,3,4356,-2.7762,2,8,3,0.2235
EID_9418,1,3,0,1,3,2,4,27,0,2,4,3,9418,-0.4537,4,7,5,0.22
EID_11524,1,3,0,1,2,3,2,45,1,4,0,3,11524,0.7075,4,8,5,0.076
EID_18948,1,2,0,0,0,0,1,60,1,2,2,3,18948,1.8688,3,6,3,0.0045
EID_2160,0,5,0,3,10,0,4,74,1,2,3,3,2160,1.8688,3,5,4,0.1825
EID_24587,0,3,0,3,2,2,2,61,0,4,3,3,24587,-0.4537,3,7,2,0.1153
EID_25462,1,4,0,2,0,0,2,27,1,1,3,4,25462,-0.4537,3,6,3,0.1618
EID_7611,0,4,0,3,10,0,2,59,2,3,2,2,7611,-1.615,2,6,5,0.125
EID_6698,0,3,0,0,10,3,4,38,1,3,3,4,6698,-0.4537,2,5,3,0.0787
EID_18825,0,1,1,2,3,0,1,21,2,5,4,2,18825,0.7075,2,5,3,0.0445
EID_13521,0,3,0,1,11,0,3,61,1,4,2,3,13521,0.7075,3,5,3,0.4234
EID_1510,1,3,1,2,10,2,2,68,1,4,2,1,1510,1.8688,4,9,3,0.1973
EID_4545,1,3,1,3,7,3,2,49,1,3,2,3,4545,-0.4537,3,8,5,0.1426
EID_11326,0,3,0,3,8,3,3,68,1,2,2,4,11326,0.7075,3,6,4,0.0793
EID_17331,0,4,0,3,2,0,1,22,1,2,2,3,17331,0.7075,3,8,3,0.2778
EID_13746,0,4,1,2,9,0,4,66,1,2,3,1,13746,-0.4537,2,8,5,0.1681
EID_17915,1,3,1,4,3,2,1,56,1,4,2,3,17915,-0.4537,3,9,2,0.16
EID_3757,0,2,0,1,9,0,3,70,1,3,3,4,3757,-2.7762,4,9,3,0.1212
EID_16590,0,3,0,1,1,2,4,56,1,3,3,4,16590,0.7075,4,8,4,0.2872
EID_14781,1,3,0,2,10,3,4,23,0,2,3,2,14781,-0.4537,3,8,3,0.0664
EID_11609,0,4,1,1,3,3,2,28,1,3,3,5,11609,-0.4537,4,8,4,0.0421
EID_15157,0,1,0,3,3,1,2,58,2,5,2,3,15157,0.7075,2,7,3,0.0905
EID_25941,0,5,0,2,2,2,2,21,1,2,3,4,25941,0.7075,4,7,4,0.0035
EID_19128,0,3,0,3,0,2,1,48,0,5,3,4,19128,0.7075,2,7,3,0.2449
EID_21349,0,3,0,1,2,1,2,34,1,3,2,4,21349,-0.4537,2,5,2,0.1075
EID_6992,0,3,0,2,9,2,1,50,1,3,3,1,6992,-0.4537,3,5,3,0.2738
EID_11585,1,1,0,3,9,2,4,26,0,2,2,3,11585,-0.4537,3,6,4,0.0749
EID_14483,1,4,0,2,10,3,2,31,1,4,2,3,14483,-0.4537,2,7,4,0.1564
EID_10630,1,5,1,2,10,1,1,26,1,3,3,2,10630,-0.4537,2,9,3,0.2735
EID_21339,0,3,1,2,4,0,4,74,2,3,3,3,21339,-0.4537,3,6,3,0.0112
EID_22747,1,3,0,3,9,0,2,68,1,5,3,4,22747,-1.615,3,8,3,0.1132
EID_22522,0,4,0,4,4,3,3,23,2,5,2,2,22522,-1.615,3,8,3,0.0233
EID_20661,0,4,1,2,1,1,4,68,1,3,3,3,20661,-0.4537,2,8,3,0.1457
EID_5785,1,4,1,2,9,1,2,49,1,3,2,3,5785,-0.4537,2,8,3,0.0831
EID_4538,0,4,1,2,1,1,4,67,1,3,3,3,4538,0.7075,3,8,5,0.198
EID_16354,1,3,0,0,2,0,1,44,1,3,2,1,16354,-0.4537,5,7,3,0.123
EID_7005,1,1,1,4,10,2,1,74,1,3,4,1,7005,-0.4537,3,7,3,0.1312
EID_7993,0,5,1,2,6,2,3,71,2,4,2,3,7993,0.7075,4,6,1,0.2563
EID_25818,0,5,1,1,2,3,3,62,1,2,2,4,25818,0.7075,3,8,4,0.1736
EID_16509,1,4,1,2,3,0,2,62,1,2,3,4,16509,-1.615,3,5,2,0.1159
EID_20364,1,3,0,3,4,2,3,72,2,3,2,3,20364,-0.4537,1,5,3,0.7537
EID_5512,1,3,0,2,3,1,1,34,0,2,2,3,5512,0.7075,4,6,3,0.2228
EID_17359,1,3,0,3,2,2,2,27,2,3,2,3,17359,0.7075,3,7,3,0.032
EID_12137,1,4,1,1,3,3,2,31,1,3,3,3,12137,0.7075,4,6,3,0.1195
EID_17186,0,1,1,1,4,0,2,30,0,3,2,4,17186,0.7075,3,7,3,0.1439
EID_17523,0,4,0,3,11,1,2,49,0,3,2,3,17523,1.8688,2,8,4,0.3682
EID_8684,1,4,1,0,8,1,1,28,1,3,3,3,8684,0.7075,2,5,3,0.0739
EID_5162,1,5,1,2,3,2,1,47,1,3,3,3,5162,-0.4537,3,8,3,0.0822
EID_12888,1,1,0,2,5,1,2,52,0,1,2,3,12888,0.7075,3,6,3,0.227
EID_6617,1,3,0,2,2,2,1,48,0,3,3,2,6617,0.7075,2,6,5,0.0946
EID_21714,0,3,1,1,6,2,4,55,0,4,3,3,21714,-2.7762,3,6,3,0.1069
EID_8534,1,3,1,3,9,2,1,57,1,4,2,2,8534,0.7075,2,5,3,0.222
EID_21410,1,2,0,2,3,0,4,38,0,4,4,3,21410,-0.4537,3,7,3,0.0579
EID_10341,1,1,1,1,10,2,4,65,1,3,2,3,10341,-1.615,3,9,3,0.3883
EID_9126,1,4,0,3,3,3,3,50,1,2,3,3,9126,-1.615,2,7,3,0.1975
EID_10943,1,3,0,3,6,0,1,22,0,2,0,3,10943,-0.4537,2,7,3,0.4788
EID_16441,1,3,0,2,3,2,4,42,1,2,1,3,16441,-0.4537,3,5,3,0.2129
EID_17616,0,4,0,4,0,1,2,51,0,1,3,4,17616,-0.4537,2,7,3,0.0625
EID_22708,1,5,0,2,5,3,2,49,1,3,2,4,22708,0.7075,3,5,3,0.0366
EID_23891,0,4,0,2,11,3,3,52,1,3,2,2,23891,-1.615,3,8,5,0.1175
EID_4999,0,5,0,1,9,1,2,60,1,3,3,3,4999,0.7075,2,7,3,0.7634
EID_3360,1,3,0,1,3,3,4,61,1,2,2,3,3360,-1.615,3,5,4,0.28800000000000003
EID_9592,0,5,0,3,9,1,3,28,0,3,3,1,9592,-0.4537,1,7,4,0.1484
EID_20941,0,2,0,3,2,1,2,26,0,1,2,3,20941,-0.4537,3,8,3,0.0529
EID_7467,1,3,1,3,9,1,2,56,2,5,2,3,7467,-1.615,3,5,3,0.0058
EID_8052,0,5,1,3,2,2,1,53,0,3,2,4,8052,0.7075,2,6,5,0.1714
EID_10631,0,4,0,2,5,1,2,65,0,3,3,3,10631,1.8688,2,8,5,0.1563
EID_5316,1,4,0,4,7,1,3,73,2,5,2,5,5316,0.7075,3,6,5,0.0215
